Date Consolidated,Day of Transaction,Time of Transaction,CustomerID,StoreID,EmployeeID,ProductID,Amount,QTY,Cost
2/28/2017,9,18:31:20,8CUP,2,20,A1524,576.7762,75,443.674
3/31/2017,27,12:48:26,5KKL,13,86,A1524,60.528,75,48.433
2/28/2017,22,13:31:00,7MVU,9,57,A1524,65.321,75,43.717
2/28/2017,4,13:28:14,7NJN,7,53,A1524,160.559,74,84.473
2/28/2017,26,16:36:54,5TCC,18,114,A1524,625.622,73,308.393
4/30/2017,1,10:34:20,2ENA,2,16,A1524,159.325,73,33.941
4/30/2017,15,12:38:07,8CMN,6,30,A1524,642.213,72,494.01
3/31/2017,26,14:26:54,6CUA,6,25,A1524,256.569,71,190.946
3/31/2017,1,8:53:55,7NJN,9,58,A1524,135.969,71,84.066
3/31/2017,22,10:47:43,8CWG,6,23,A1524,111.356,71,87.406
4/30/2018,27,17:37:56,7DRA,14,81,A1524,100.619,71,33.871
2/28/2017,24,16:01:19,5CRV,15,94,A1524,572.1053,70,440.081
4/30/2018,17,14:05:55,8CUP,2,1,A1524,658.225,70,436.434
3/31/2017,10,18:08:41,5CRV,15,98,A1524,578.1503,70,444.731
4/30/2017,23,11:26:12,7FJV,9,46,A1524,573.313,70,441.01
4/30/2018,17,13:14:33,7FJT,8,43,A1524,680.101,69,333.434
4/30/2018,3,10:07:32,7FJV,7,56,A1524,650.528,69,300.03
4/30/2018,15,12:19:32,7NQC,8,54,A1524,615.156,68,448.303
4/30/2017,15,11:12:24,5CRV,13,89,A1524,578.1659,68,444.743
3/31/2017,6,14:54:01,8CMN,6,37,A1524,602.407,68,463.39
3/31/2017,15,13:39:19,8DAQ,22,126,A1524,563.42,67,433.4
2/28/2017,14,12:48:36,7HAA,24,150,A1524,263.852,67,187.314
4/30/2017,9,9:44:29,9AAK,21,127,A1524,559.5603,67,430.431
2/28/2017,27,15:33:45,7GBJ,5,29,A1524,229.611,67,164.84
4/30/2018,4,9:30:19,7NVN,15,95,A1524,561.582,67,346.736
4/30/2018,14,14:01:32,2EJT,3,15,A1524,591.655,66,446.036
4/30/2018,18,10:39:40,7NAM,9,57,A1524,662.161,66,344.76
4/30/2017,5,16:11:41,7NJN,7,52,A1524,160.632,66,88.704
2/28/2017,16,12:57:15,8CMN,6,33,A1524,568.5381,66,437.337
4/30/2017,22,16:31:06,7FTL,22,138,A1524,286.892,64,180.443
3/31/2017,6,13:04:36,7FJV,9,58,A1524,524.9894,64,403.838
2/28/2017,15,12:42:48,9AAK,20,128,A1524,565.0229,64,434.633
4/30/2018,23,9:16:47,7GJE,23,150,A1524,906.805,63,303.979
4/30/2017,14,13:53:27,7HAA,23,142,A1524,268.069,63,176.479
4/30/2017,25,11:27:37,6CUA,6,34,A1524,296.099,63,190.344
4/30/2017,20,18:00:29,8DAQ,20,132,A1524,542.1,62,417
3/31/2017,16,12:51:14,9AAK,21,135,A1524,538.1142,62,413.934
4/30/2017,3,14:20:53,5TCC,16,101,A1524,571.6581,62,439.737
4/30/2018,20,12:27:27,7NJN,8,41,A1524,105.565,61,76.841
4/30/2017,11,12:01:52,7FTP,6,23,A1524,238.556,60,169.14
4/30/2017,11,12:34:11,5KKL,13,95,A1524,50.506,59,38.403
2/28/2017,12,14:18:55,7QVA,5,29,A1524,100.132,59,33.144
4/30/2018,29,15:01:30,7FVL,16,117,A1524,689.25,59,376.37
3/31/2017,14,12:50:23,7GBJ,4,23,A1524,215.586,58,134.933
3/31/2017,21,12:51:16,8BDM,5,32,A1524,576.5279,58,443.483
3/31/2017,29,15:19:12,5TCC,19,117,A1524,581.9242,58,447.634
3/31/2017,16,11:54:51,6CBP,21,125,A1524,266.256,57,144.96
4/30/2017,11,11:40:20,7FLA,21,134,A1524,60.136,57,33.81
4/30/2017,21,14:02:09,2EUE,12,64,A1524,266.132,55,183.443
2/28/2017,7,20:19:08,7FTL,22,140,A1524,268.995,55,130.907
2/28/2017,27,15:52:38,7FJT,7,55,A1524,573.3481,54,441.037
3/31/2017,31,14:37:22,8DBU,6,25,A1524,65.185,54,49.001
3/31/2017,5,13:30:18,7HAA,25,142,A1524,210.536,53,149.618
4/30/2017,7,12:34:28,7FVL,18,113,A1524,619.665,53,346.44
4/30/2017,14,17:13:50,7FJT,7,52,A1524,567.619,53,436.63
4/30/2018,30,10:56:47,5CRV,14,81,A1524,559.5759,53,430.443
2/28/2017,12,11:39:31,7FVL,16,105,A1524,641.5448,53,493.496
4/30/2018,2,16:28:32,5RAW,16,116,A1524,361.355,53,136.471
4/30/2017,23,17:16:12,7GBJ,4,23,A1524,202.268,53,143.333
3/31/2017,18,17:02:50,2ERB,11,63,A1524,559.4823,52,430.371
4/30/2018,15,11:02:15,2HMC,12,78,A1524,564.7642,51,434.434
2/28/2017,14,10:25:25,7NQC,7,54,A1524,268.26,50,134.344
4/30/2017,16,13:43:41,8CWG,6,38,A1524,50.16,50,34.761
4/30/2017,8,15:11:12,2ERB,12,73,A1524,563.4733,50,433.441
4/30/2017,16,11:51:23,8DBU,4,39,A1524,63.319,49,46.946
4/30/2018,16,11:21:33,7FTL,22,128,A1524,282.181,49,168.844
4/30/2017,6,10:31:08,7HFD,4,36,A1524,163.051,48,104.937
2/28/2017,19,10:25:35,9AAM,22,140,A1524,56.121,48,43.17
2/28/2017,5,15:00:58,7FTP,6,21,A1524,155.968,46,113.87
3/31/2017,11,11:20:04,7NPN,6,22,A1524,606.256,46,161.789
4/30/2018,4,13:44:11,7GBJ,4,27,A1524,231.868,46,131.061
3/31/2017,1,15:08:51,8CKW,15,92,A1524,193.996,45,144.081
4/30/2017,29,10:11:14,7NPN,6,22,A1524,601.098,45,133.743
3/31/2017,24,10:12:26,7NAM,9,45,A1524,312.615,45,189.44
2/28/2017,19,18:01:50,8DAQ,20,125,A1524,228.66,45,134.49
4/30/2017,23,14:34:29,8BDM,5,31,A1524,203.32,45,167.484
2/28/2017,8,13:38:34,8CKW,14,81,A1524,196.919,45,144.864
4/30/2017,9,13:39:37,6CBP,20,121,A1524,206.615,44,110.747
3/31/2017,14,16:10:20,7NRP,8,43,A1524,628.069,44,483.13
4/30/2018,14,12:52:15,5LAV,15,97,A1524,165.969,44,107.06
2/28/2017,9,16:20:44,7MVJ,5,37,A1524,219.561,44,137.374
3/31/2017,18,12:20:22,5TEP,18,119,A1524,223.616,43,179.944
4/30/2017,8,14:30:43,8BNT,5,22,A1524,524.7671,43,403.667
2/28/2017,10,17:30:41,7NRP,9,43,A1524,261.966,43,167.736
3/31/2017,7,13:33:23,7HFD,4,23,A1524,135.852,43,84.816
2/28/2017,5,17:50:34,8DBU,5,26,A1524,58.3817,43,44.909
4/30/2018,21,14:31:07,8CWG,4,31,A1524,66.656,42,31.843
4/30/2017,26,13:30:21,7NAM,8,54,A1524,537.3381,41,413.337
3/31/2017,8,15:52:32,7MVJ,4,35,A1524,210.636,41,134.403
4/30/2018,24,9:06:25,2ERB,10,79,A1524,300.155,41,191.834
2/28/2017,17,14:28:43,5TEP,16,114,A1524,208.8,40,168.4
2/28/2017,27,12:51:47,5KKL,14,85,A1524,57.7148,40,44.396
4/30/2017,6,14:55:35,8CKW,13,99,A1524,153.558,40,94.084
4/30/2018,9,9:59:02,8DBU,6,37,A1524,61.583,40,30.034
4/30/2017,12,11:24:26,5TEP,17,119,A1524,223.252,40,166.433
2/28/2017,11,13:32:24,6BJR,20,124,A1524,156.33,39,136.97
4/30/2018,17,9:17:16,7FWW,21,133,A1524,182.233,39,94.81
2/28/2017,3,18:03:48,8BBJ,21,122,A1524,150.563,39,136.499
4/30/2018,14,11:13:13,6BJR,22,134,A1524,255.589,39,189.037
4/30/2018,6,11:25:17,7NPN,4,25,A1524,368.682,39,137.793
2/28/2017,21,12:26:34,7NPN,4,31,A1524,625.016,39,134.438
3/31/2017,23,17:30:46,9ADJ,5,37,A1524,183.066,39,133.183
4/30/2017,17,11:49:26,7FRH,5,35,A1524,198.5,39,0
4/30/2018,17,11:12:32,8CMN,4,22,A1524,252.652,38,193.704
3/31/2017,9,13:21:41,2HMD,10,80,A1524,368.155,38,110.798
4/30/2017,3,16:27:27,7NRP,9,41,A1524,582.049,38,447.73
4/30/2018,23,10:53:46,8CKW,13,95,A1524,186.856,38,96.173
4/30/2017,7,18:07:10,7MVJ,5,23,A1524,199.956,38,139.64
4/30/2018,4,11:52:17,9AAK,20,136,A1524,560.8213,38,431.401
2/28/2017,3,13:01:49,7FJV,8,51,A1524,163.633,38,119.886
4/30/2017,9,18:17:45,8BBJ,20,124,A1524,189.06,38,130.63
2/28/2017,10,13:03:52,8BNT,4,26,A1524,212.053,37,134.444
4/30/2018,4,11:41:21,5KKL,13,84,A1524,60.3837,37,46.449
4/30/2017,2,15:31:14,9ADJ,4,33,A1524,190.662,37,147.914
3/31/2017,23,17:28:08,8BBJ,20,130,A1524,166.29,36,134.403
4/30/2018,21,12:33:26,5LCK,14,96,A1524,159.566,36,88.133
3/31/2017,31,17:06:39,7FLL,15,98,A1524,219.608,36,130.736
4/30/2017,18,9:48:52,6BJR,20,134,A1524,186.68,36,131.761
4/30/2017,4,17:18:11,7NUC,23,148,A1524,161.588,35,103.3
4/30/2018,19,8:51:42,8DAQ,22,138,A1524,262.5,35,140
4/30/2018,27,11:25:03,2HMD,12,77,A1524,650.021,35,170.473
2/28/2017,19,13:34:42,6CBP,20,121,A1524,128.955,35,84.44
4/30/2018,27,13:53:44,7NJL,6,32,A1524,93.369,35,68.401
4/30/2018,16,16:43:20,5TEP,19,120,A1524,235.655,34,133.496
4/30/2018,21,11:05:38,5MHH,17,116,A1524,136.696,34,68.81
3/31/2017,19,15:05:01,7FTP,5,38,A1524,136.296,34,93.4
2/28/2017,23,13:18:24,9ADJ,6,40,A1524,161.502,34,117.601
4/30/2018,17,9:36:11,7FTP,6,34,A1524,155.083,34,148.44
3/31/2017,16,9:30:29,7NJL,5,37,A1524,52.429,34,40.33
3/31/2017,29,12:42:09,7FRH,5,39,A1524,153.666,34,0
4/30/2018,7,13:20:41,7HAA,23,144,A1524,165.289,33,94.917
3/31/2017,3,15:50:03,6BJR,21,132,A1524,163.652,32,113.413
2/28/2017,4,11:46:28,7FLL,15,85,A1524,192.605,32,107.406
3/31/2017,14,13:13:54,5CQA,15,96,A1524,22.151,32,9.48
4/30/2018,7,12:33:30,8BFM,10,75,A1524,122.982,31,83.844
2/28/2017,26,15:02:17,7FRH,5,25,A1524,163.838,31,0
4/30/2018,2,14:14:25,6CMG,16,112,A1524,568.5303,31,437.331
4/30/2018,10,11:26:38,5RBP,16,117,A1524,188.829,31,109.133
2/28/2017,1,17:45:20,7HFD,6,39,A1524,93.861,30,60.703
4/30/2017,24,12:54:41,7FLL,15,81,A1524,195.66,30,113.843
4/30/2018,21,11:52:01,9ABU,4,34,A1524,252.538,30,48.908
4/30/2018,11,15:29:54,6CUA,6,35,A1524,91.855,30,67.176
2/28/2017,23,18:11:43,8BAL,7,45,A1524,338.316,30,166.447
4/30/2018,4,13:53:00,5MAJ,18,118,A1524,538.7174,30,414.398
4/30/2017,13,11:48:04,5MAJ,18,116,A1524,230.005,29,188.709
4/30/2018,1,11:44:52,8BLW,9,49,A1524,212.321,29,137.034
3/31/2017,7,11:49:32,8BNT,4,31,A1524,259.365,29,184.743
2/28/2017,14,18:55:23,7FWW,21,128,A1524,120.559,29,80.833
2/28/2017,15,13:15:40,2HMD,10,62,A1524,269.51,28,79.904
3/31/2017,18,11:19:21,7FWW,21,133,A1524,115.256,28,80.703
3/31/2017,31,16:35:51,7FWT,21,124,A1524,129.295,28,83.463
4/30/2018,13,13:49:29,7MRP,4,25,A1524,121.396,28,38.44
2/28/2017,20,13:44:35,5RBP,18,107,A1524,160.166,27,93.863
4/30/2018,29,15:12:24,8DBJ,7,51,A1524,260.882,27,134.104
4/30/2018,1,16:22:29,6CBP,20,136,A1524,185.632,27,113.733
4/30/2018,19,17:35:59,2EPK,2,15,A1524,56.552,27,38.444
4/30/2017,13,16:37:13,6BJE,23,143,A1524,153.056,26,106.009
4/30/2018,16,13:29:11,5MJE,18,104,A1524,219.926,26,188.976
4/30/2017,7,16:56:35,2HMD,11,72,A1524,221.593,26,70.888
2/28/2017,1,12:44:17,7NAM,7,57,A1524,181.92,26,83.34
2/28/2017,1,11:39:29,7NUC,25,148,A1524,103.815,26,77.1
4/30/2017,26,17:31:30,7FWW,20,126,A1524,105.535,26,34.3
3/31/2017,10,10:28:52,5RBP,16,107,A1524,131.689,25,90.443
2/28/2017,22,10:15:22,7NEF,7,53,A1524,158.006,25,114.744
2/28/2017,7,17:17:18,7NVV,8,41,A1524,155.95,25,104.679
2/28/2017,11,9:46:03,7FWT,21,135,A1524,108.23,25,73.183
4/30/2017,16,13:47:27,6CMG,18,101,A1524,156.033,25,143.691
4/30/2017,24,12:51:37,2EJR,3,6,A1524,51.566,25,33.833
4/30/2018,4,10:27:20,5CLR,15,94,A1524,111.665,25,64.391
4/30/2017,20,16:24:24,5MJE,19,110,A1524,156.896,25,139.336
4/30/2017,17,12:35:09,5RBC,18,104,A1524,150.05,25,87.963
4/30/2018,28,18:59:06,7HTK,7,53,A1524,190.556,24,134.181
3/31/2017,22,13:39:27,7NEF,8,42,A1524,169.853,24,106.919
4/30/2017,20,17:17:57,8BDE,4,32,A1524,109.7798,24,84.446
4/30/2018,7,11:55:08,7JQB,13,85,A1524,136.303,24,3.314
3/31/2017,19,12:35:53,8BDE,5,30,A1524,99.2082,24,76.314
3/31/2017,20,12:48:45,7NUC,24,141,A1524,95.538,24,71.1
4/30/2017,20,10:04:08,7FWT,20,127,A1524,109.192,24,71.194
4/30/2017,21,15:44:30,7NJL,6,35,A1524,22.515,24,14.848
2/28/2017,14,13:54:37,8DAU,9,48,A1524,133.156,23,88.443
4/30/2018,1,13:26:05,5RBN,18,108,A1524,182.019,23,133.11
3/31/2017,10,13:35:15,7NVV,9,54,A1524,165.3,23,93.38
4/30/2017,3,14:07:09,7NEF,8,47,A1524,163.583,23,104.449
4/30/2018,7,9:29:29,7FUH,24,146,A1524,52.4121,23,40.317
4/30/2018,5,12:16:13,9ADJ,6,35,A1524,119.615,22,73.044
2/28/2017,21,10:45:46,7EFT,7,44,A1524,101.216,22,39.739
3/31/2017,12,9:52:04,6BJE,24,149,A1524,123.122,22,84.807
4/30/2018,6,14:11:06,6BJE,25,142,A1524,155.592,21,108.07
2/28/2017,4,12:14:52,6BJE,23,142,A1524,120.253,21,84.838
3/31/2017,8,10:58:01,5MAJ,19,120,A1524,165.635,21,143.47
3/31/2017,4,10:26:19,5RBC,17,116,A1524,125.685,21,74.747
3/31/2017,6,11:53:46,8DAU,7,55,A1524,135.266,21,86.407
2/28/2017,27,13:19:37,7KRC,6,25,A1524,166.682,21,84.464
4/30/2018,25,13:41:13,7FKP,20,138,A1524,160.16,20,34.193
2/28/2017,6,16:00:50,8CVW,18,109,A1524,160.196,20,104.813
4/30/2018,29,13:36:45,8CVW,18,107,A1524,155.116,20,134.048
3/31/2017,20,17:59:50,2EJR,1,10,A1524,62.288,20,48.794
4/30/2017,26,13:04:47,7KRC,5,29,A1524,139.523,20,84.308
4/30/2017,24,18:02:48,7EFT,7,51,A1524,95.112,20,60.063
3/31/2017,3,11:47:54,5MJE,16,109,A1524,160.566,20,113.869
3/31/2017,29,15:39:51,7EFT,7,57,A1524,85.865,20,31.714
2/28/2017,24,10:24:41,2HLW,12,64,A1524,99.522,20,79.749
4/30/2018,6,17:18:27,7NKW,22,133,A1524,38.621,19,11.367
2/28/2017,19,14:15:29,2EJR,3,20,A1524,62.6197,19,48.169
3/31/2017,6,14:50:25,6CMG,16,109,A1524,136.55,19,108.01
2/28/2017,24,14:05:32,7NJL,6,25,A1524,15.65,19,11.301
4/30/2017,6,11:46:53,7GJJ,23,141,A1524,102.966,18,37.101
4/30/2018,16,17:24:50,2EJR,1,7,A1524,63.883,18,46.394
4/30/2017,29,11:26:12,7HCL,6,25,A1524,88.83,18,39.338
2/28/2017,26,14:00:06,5MJE,16,107,A1524,125.863,18,103.376
2/28/2017,12,17:55:03,5CTV,13,86,A1524,169.628,18,111.444
3/31/2017,11,18:10:11,7NKW,21,123,A1524,18.665,18,4.89
3/31/2017,17,16:54:12,5CTV,13,99,A1524,165.385,17,107.34
4/30/2018,19,11:54:44,7NVJ,7,44,A1524,135.88,17,103.4
4/30/2017,3,12:02:38,7FKA,13,85,A1524,96.805,17,61.4
3/31/2017,24,16:58:00,7HCL,5,27,A1524,91.655,17,61.364
4/30/2017,7,17:50:28,5RBP,16,109,A1524,121.555,17,93.071
2/28/2017,21,15:46:37,5MAJ,16,106,A1524,130.31,17,97.133
2/28/2017,14,12:27:30,7FKA,15,100,A1524,86.858,17,39.33
2/28/2017,9,10:37:22,7NKW,22,134,A1524,15.696,17,4.638
4/30/2018,23,15:24:28,7KRC,5,38,A1524,136.615,17,79.707
2/28/2017,5,18:40:49,8BDE,6,30,A1524,50.368,16,34.808
3/31/2017,31,14:16:37,7FKA,13,92,A1524,90.151,16,38.1
4/30/2018,7,14:58:25,6CAH,21,124,A1524,86.185,16,11.138
3/31/2017,27,16:49:42,7GJJ,24,149,A1524,105.565,16,83.083
3/31/2017,6,13:36:56,8BAL,9,60,A1524,208.255,16,86.368
4/30/2018,25,13:57:01,7NEF,9,47,A1524,111.618,16,80.908
3/31/2017,10,15:06:45,7KRC,4,24,A1524,110.061,16,64.79
4/30/2018,3,12:25:02,8BDK,21,128,A1524,210.8,16,74.83
4/30/2018,2,11:14:02,8BNT,5,21,A1524,165.696,15,106.604
2/28/2017,20,13:39:33,6BDJ,24,145,A1524,56.326,15,30.764
2/28/2017,5,15:50:46,7FQW,20,134,A1524,82.166,15,34.83
4/30/2017,5,19:40:06,8CVW,17,101,A1524,119.586,15,88.043
2/28/2017,8,16:49:35,8BDM,5,24,A1524,55.389,15,41.638
4/30/2017,12,13:44:16,7FQW,21,135,A1524,59.622,15,31.63
4/30/2018,12,13:43:25,8BBJ,22,138,A1524,85.161,15,70.434
3/31/2017,4,10:20:59,6BDJ,23,150,A1524,56.135,15,31.308
3/31/2017,29,15:32:45,7FQW,21,136,A1524,58.859,15,30.73
4/30/2018,5,17:24:41,7GHR,24,145,A1524,65.629,14,40.348
4/30/2018,18,17:36:39,7NDK,4,36,A1524,231.9239,14,178.403
2/28/2017,13,17:49:36,6CMG,19,117,A1524,82.7619,14,63.663
4/30/2017,14,10:38:09,7NVV,9,41,A1524,116.8,14,79.38
3/31/2017,2,12:58:20,2HLW,10,65,A1524,79.8057,14,61.389
4/30/2018,18,11:54:24,8BDE,4,32,A1524,69.506,14,44.844
4/30/2017,24,12:48:08,7HTK,8,52,A1524,82.256,13,63.48
2/28/2017,15,14:44:04,5RAQ,17,113,A1524,69.958,13,38.339
2/28/2017,14,11:53:54,5RBN,19,106,A1524,50.521,13,38.034
4/30/2018,14,12:23:58,7FQW,21,125,A1524,51.262,13,31.614
3/31/2017,7,12:21:43,8CVW,16,106,A1524,93.055,13,68.193
4/30/2018,27,15:48:48,7MRR,4,31,A1524,113.536,13,14.997
3/31/2017,11,14:38:49,7HTK,7,43,A1524,56.136,12,38.738
2/28/2017,15,15:59:51,2ERB,11,79,A1524,80.936,12,31.783
4/30/2017,8,15:41:06,2HLW,11,75,A1524,65.831,12,34.499
4/30/2017,25,16:31:08,6BDJ,24,148,A1524,62.685,12,44.694
4/30/2017,2,11:44:57,7MVU,7,42,A1524,10.35,12,7.444
4/30/2018,24,10:52:32,7QUB,20,133,A1524,95.002,12,38.141
4/30/2017,18,11:24:47,8BAL,8,55,A1524,161.265,12,63.436
2/28/2017,1,11:08:45,8BNM,5,38,A1524,61.153,12,46.843
3/31/2017,26,11:48:19,8BDD,6,26,A1524,55.936,11,33.076
4/30/2017,9,15:41:53,7NJQ,6,29,A1524,89.165,11,43.43
3/31/2017,24,10:28:03,8DBD,5,23,A1524,56.096,11,33.04
4/30/2017,4,18:57:09,8BNM,4,28,A1524,61.233,11,49.473
4/30/2018,3,15:11:23,5TCE,17,105,A1524,78.4823,11,60.371
4/30/2018,8,11:34:23,7HFD,6,34,A1524,53.0062,11,40.774
3/31/2017,10,15:15:07,7FLF,20,133,A1524,53.108,11,16.339
2/28/2017,2,10:33:45,5RAV,18,117,A1524,66.51,11,43.49
3/31/2017,18,19:15:13,5RBN,16,120,A1524,59.039,11,47.948
4/30/2017,16,12:44:54,7NQH,5,38,A1524,66.638,11,49.411
4/30/2017,16,11:52:06,7NKW,22,131,A1524,13.821,11,4.964
2/28/2017,8,11:37:29,8BDD,4,38,A1524,68.586,10,31.386
3/31/2017,23,9:10:02,5RAV,17,110,A1524,62.923,10,44.016
2/28/2017,6,17:23:31,7HTK,9,47,A1524,63.262,10,48.796
4/30/2017,15,16:00:08,5RBN,18,120,A1524,59.005,10,44.716
4/30/2017,14,13:55:53,9ABU,5,36,A1524,54.3621,10,41.817
4/30/2018,3,15:43:01,8DBF,24,150,A1524,62.3168,10,47.936
2/28/2017,6,16:35:33,7HCL,4,29,A1524,55.916,10,38.844
4/30/2018,1,17:01:12,6BDJ,23,141,A1524,66.355,10,43.078
4/30/2017,1,13:17:49,7FFK,4,35,A1524,63.638,10,34.3
3/31/2017,11,14:46:28,6BCV,8,54,A1524,65.221,10,48.3
4/30/2017,29,11:54:59,8BDD,4,22,A1524,63.058,10,48.404
4/30/2018,20,9:38:38,7MED,23,147,A1524,56.521,10,18.698
4/30/2018,25,15:03:41,7FEF,21,137,A1524,62.55,10,47.33
4/30/2018,14,17:18:49,7FTM,8,59,A1524,31.509,9,3.847
3/31/2017,9,12:03:45,7NQH,6,29,A1524,57.681,9,44.37
4/30/2018,14,10:27:49,7FUJ,14,85,A1524,63.159,9,44.714
4/30/2018,20,15:04:04,7NNR,21,140,A1524,25.589,9,13.381
2/28/2017,16,16:11:14,7FLF,21,132,A1524,61.525,9,14.788
3/31/2017,20,20:22:15,8BNM,5,30,A1524,58.0424,9,44.648
4/30/2018,9,16:55:33,7HCL,4,23,A1524,65.63,9,30.636
4/30/2018,24,11:35:53,2EDK,1,9,A1524,61.915,8,43.794
2/28/2017,28,12:32:43,7NQH,4,28,A1524,36.805,8,17.97
4/30/2017,9,13:41:28,7FTM,9,47,A1524,22.558,8,4.03
3/31/2017,12,12:08:48,9ABU,6,35,A1524,25.665,8,13.988
4/30/2017,29,15:54:25,7NVJ,9,57,A1524,52.669,8,0
2/28/2017,16,16:03:46,8DBD,5,24,A1524,54.379,7,41.83
2/28/2017,4,13:00:48,7BUV,20,136,A1524,55.116,7,39.714
3/31/2017,17,15:59:22,7FFK,5,24,A1524,56.329,7,43.33
3/31/2017,23,10:41:38,7NVJ,9,54,A1524,69.862,7,0
4/30/2018,10,14:48:01,2GTW,1,18,A1524,50.362,7,39.796
4/30/2017,12,15:48:20,5CTV,14,95,A1524,65.666,7,36.814
4/30/2017,28,15:48:20,6BCV,7,42,A1524,65.126,7,34
4/30/2017,18,15:18:39,7FLF,22,135,A1524,32.369,7,10.941
4/30/2017,18,12:24:33,8DAU,8,55,A1524,60.16,7,43.039
4/30/2018,9,10:06:17,9AAV,21,127,A1524,16.836,7,9.047
2/28/2017,14,17:14:13,9ABU,5,23,A1524,21.561,6,13.408
3/31/2017,23,16:26:10,7GWP,5,37,A1524,58.3193,6,44.861
2/28/2017,2,16:07:27,7GWP,5,40,A1524,53.5158,6,41.166
2/28/2017,19,10:52:20,7FTM,9,41,A1524,16.016,6,4.83
4/30/2018,3,16:37:05,7NJQ,4,37,A1524,61.293,6,30.14
3/31/2017,26,12:42:35,2GTW,1,18,A1524,56.4694,6,43.438
4/30/2017,2,9:43:25,7GWP,5,37,A1524,56.3511,6,43.347
2/28/2017,14,10:03:40,2EUJ,11,67,A1524,8.052,5,3.33
2/28/2017,18,17:22:19,7NVJ,8,59,A1524,35.206,5,0
2/28/2017,1,16:04:25,7FFK,5,22,A1524,20.56,5,18.4
3/31/2017,22,10:30:08,5RAQ,16,112,A1524,57.6823,5,44.371
4/30/2018,25,12:08:43,8BLA,18,105,A1524,65.805,5,33.437
4/30/2017,9,14:47:09,5CLR,14,96,A1524,62.518,5,48.114
4/30/2017,3,15:28:47,8DBJ,8,58,A1524,18.118,5,11.433
4/30/2017,24,18:02:42,5RAQ,18,108,A1524,53.3468,5,41.036
3/31/2017,26,17:00:20,9ABV,6,33,A1524,61.5472,5,47.344
3/31/2017,9,12:53:51,8BEU,2,6,A1524,57.0713,5,43.901
4/30/2017,14,13:50:29,2HLE,11,77,A1524,12.805,5,7.11
2/28/2017,15,13:04:43,8DBJ,8,47,A1524,57.6719,4,44.363
4/30/2017,15,13:09:58,2HMQ,2,5,A1524,29.533,4,18.6
4/30/2018,19,9:52:48,7FLL,14,87,A1524,8.068,4,3.163
4/30/2018,7,13:37:12,7HVA,23,147,A1524,61.938,4,49.39
4/30/2018,18,11:31:46,5RAQ,19,106,A1524,31.331,4,18.443
4/30/2017,8,9:53:54,9ABV,5,35,A1524,60.6658,4,46.666
4/30/2018,27,18:42:54,8BAK,5,21,A1524,23.351,4,4.993
2/28/2017,3,12:32:05,9ABV,4,37,A1524,56.472,4,43.44
4/30/2017,14,14:51:00,2GTW,3,1,A1524,25.015,4,19.368
4/30/2017,28,12:25:57,5CQA,14,83,A1524,2.538,4,1.17
4/30/2018,7,13:13:23,2HLW,12,75,A1524,22.99,4,18.014
2/28/2017,8,10:36:50,6BCV,9,46,A1524,26.263,4,19
4/30/2017,5,14:54:14,2EUJ,11,78,A1524,11.558,4,4.684
2/28/2017,25,11:47:53,2GTW,2,15,A1524,22.153,4,14.63
4/30/2018,19,11:31:40,5TFQ,16,111,A1524,15.85,4,13.908
4/30/2018,19,11:24:02,5CQA,15,97,A1524,6.566,4,1.11
4/30/2017,6,12:10:29,8BDN,6,25,A1524,52.9542,4,40.734
4/30/2018,23,15:57:32,2HMQ,3,13,A1524,25.886,4,16.4
4/30/2018,10,17:54:59,8DAK,4,26,A1524,19.951,4,8.373
3/31/2017,15,13:23:54,7FTM,8,49,A1524,9.552,3,1.7
4/30/2018,25,13:12:47,2EUJ,11,71,A1524,10.653,3,3.033
2/28/2017,21,10:05:06,8BDN,4,30,A1524,26.912,3,16.74
3/31/2017,2,16:57:15,2EUJ,11,80,A1524,10.53,3,3.377
4/30/2018,2,11:57:01,5CHM,15,90,A1524,12.112,3,7.147
2/28/2017,7,11:27:59,5RBC,18,106,A1524,15.059,3,10.014
4/30/2017,1,14:25:00,7JRK,5,35,A1524,13.056,3,7.176
4/30/2018,26,14:40:23,8BMD,1,5,A1524,20.885,3,14.983
2/28/2017,6,15:44:28,7GBB,8,55,A1524,25.191,3,19.344
4/30/2017,2,16:54:40,8DBD,5,35,A1524,13.061,3,7.963
4/30/2018,3,12:33:32,7NQH,6,21,A1524,16.65,3,10.606
2/28/2017,17,9:51:33,8DBR,23,141,A1524,19.35,3,14.484
2/28/2017,26,13:10:26,7JRK,5,36,A1524,8.658,3,6.838
4/30/2018,19,12:14:02,7NVV,8,41,A1524,25.1,3,19.863
3/31/2017,4,15:16:17,7JRK,5,21,A1524,8.325,3,7.367
4/30/2018,9,15:36:02,2EFE,3,20,A1524,15.625,3,13.373
4/30/2018,4,15:20:45,8BDN,6,29,A1524,26.216,2,17.016
4/30/2017,9,14:08:25,8BEU,2,20,A1524,22.105,2,9.866
4/30/2018,13,14:57:53,7EFT,7,55,A1524,15.136,2,8.763
3/31/2017,13,15:46:47,7FDH,5,21,A1524,5.6342,2,4.334
3/31/2017,19,17:32:18,6CTQ,6,33,A1524,5.586,2,4.33
4/30/2018,5,10:17:14,7GWP,6,33,A1524,15.655,2,13.433
4/30/2018,22,17:00:46,7QJM,8,50,A1524,18.022,2,11.904
